Time	Dev_1
0.266656	0.000000
0.267868	0.000000
0.269080	0.000000
0.270292	0.000000
0.271504	0.000000
0.272717	0.000000
0.273929	-0.000000
0.275141	-0.000000
0.276353	-0.000000
0.277565	-0.000000
0.278777	-0.000000
0.279989	0.000000
0.281201	0.000000
0.282413	0.000000
0.283625	0.000000
0.284837	0.000000
0.286049	-0.000000
0.287261	-0.000000
0.288473	-0.000000
0.289686	-0.000000
0.290898	-0.000000
0.292110	0.000000
0.293322	0.000000
0.294534	0.000000
0.295746	0.000000
0.296958	0.000000
0.298170	-0.000000
0.299382	-0.000000
0.300594	-0.000000
0.301806	-0.000000
0.303018	-0.000000
0.304230	0.000000
0.305443	0.000000
0.306655	0.000000
0.307867	0.000000
0.309079	0.000000
0.310291	0.000000
0.311503	-0.000000
0.312715	-0.000000
0.313927	-0.000000
0.315139	-0.000000
0.316351	-0.000000
0.317563	0.000000
0.318775	0.000000
0.319987	0.000000
0.321199	0.000000
0.322412	0.000000
0.323624	0.000000
0.324836	-0.000000
0.326048	-0.000000
0.327260	-0.000000
0.328472	-0.000000
0.329684	-0.000000
0.330896	0.000000
0.332108	0.000000
0.333320	0.000000
0.334532	0.000000
0.335744	0.000000
0.336956	0.000000
0.338168	-0.000000
0.339381	-0.000000
0.340593	-0.000000
0.341805	-0.000000
0.343017	-0.000000
0.344229	-0.000000
0.345441	0.000000
0.346653	0.000000
0.347865	0.000000
0.349077	0.000000
0.350289	0.000000
0.351501	0.000000
0.352713	-0.000000
0.353925	-0.000000
0.355138	-0.000000
0.356350	-0.000000
0.357562	-0.000000
0.358774	-0.000000
0.359986	-0.000000
0.361198	0.000000
0.362410	0.000000
0.363622	0.000000
0.364834	0.000000
0.366046	0.000000
0.367258	0.000000
0.368470	-0.000000
0.369682	-0.000000
0.370894	-0.000000
0.372107	-0.000000
0.373319	-0.000000
0.374531	-0.000000
0.375743	-0.000000
0.376955	0.000000
0.378167	0.000000
0.379379	0.000000
0.380591	0.000000
0.381803	0.000000
0.383015	0.000000
0.384227	0.000000
0.385439	-0.000000
0.386651	-0.000000
0.387864	-0.000000
0.389076	-0.000000
0.390288	-0.000000
0.391500	-0.000000
0.392712	-0.000000
0.393924	0.000000
0.395136	0.000000
0.396348	0.000000
0.397560	0.000000
0.398772	0.000000
0.399984	0.000000
0.401196	0.000000
0.402408	-0.000000
0.403620	-0.000000
0.404833	-0.000000
0.406045	-0.000000
0.407257	-0.000000
0.408469	-0.000000
0.409681	-0.000000
0.410893	-0.000000
0.412105	0.000000
0.413317	0.000000
0.414529	0.000001
0.415741	0.000002
0.416953	0.000002
0.418165	0.000003
0.419377	0.000003
0.420589	0.000001
0.421802	-0.000003
0.423014	-0.000012
0.424226	-0.000025
0.425438	-0.000044
0.426650	-0.000065
0.427862	-0.000083
0.429074	-0.000087
0.430286	-0.000058
0.431498	0.000030
0.432710	0.000206
0.433922	0.000501
0.435134	0.000930
0.436346	0.001477
0.437559	0.002059
0.438771	0.002499
0.439983	0.002480
0.441195	0.001525
0.442407	-0.001009
0.443619	-0.005875
0.444831	-0.013793
0.446043	-0.025188
0.447255	-0.039772
0.448467	-0.055958
0.449679	-0.070133
0.450891	-0.075875
0.452103	-0.063281
0.453315	-0.018694
0.454528	0.074761
0.455740	0.235313
0.456952	0.478744
0.458164	0.812053
0.459376	1.224161
0.460588	1.673597
0.461800	2.073777
0.463012	2.277491
0.464224	2.063571
0.465436	1.130345
0.466648	-0.897684
0.467860	-4.441846
0.469072	-9.910684
0.470285	-17.601297
0.471497	-27.552835
0.472709	-39.348400
0.473921	-51.868904
0.475133	-63.013477
0.476345	-69.416145
0.477557	-66.207420
0.478769	-46.891174
0.479981	-3.429630
0.481193	73.350311
0.482405	192.902481
0.483617	363.529907
0.484829	590.263916
0.486041	871.982788
0.487254	1197.771973
0.488466	1542.635010
0.489678	1862.814575
0.490890	2091.163818
0.492102	2133.226807
0.493314	1864.915527
0.494526	1132.901001
0.495738	-240.970459
0.496950	-2449.797607
0.498162	-5684.829590
0.499374	-10110.450195
0.500586	-15829.975586
0.501798	-22841.900391
0.503010	-30987.078125
0.504223	-39888.492188
0.505435	-48886.679688
0.506647	-56975.507812
0.507859	-62744.835938
0.509071	-64338.386719
0.510283	-59436.816406
0.511495	-45277.390625
0.512707	-18722.414062
0.513919	23611.423828
0.515131	85151.578125
0.516343	169087.234375
0.517555	278000.687500
0.518767	413412.375000
0.519980	575246.125000
0.521192	761229.312500
0.522404	966250.687500
0.523616	1181709.875000
0.524828	1394900.125000
0.526040	1588476.125000
0.527252	1740065.750000
0.528464	1822088.750000
0.529676	1801847.375000
0.530888	1641950.500000
0.532100	1301126.000000
0.533312	735462.312500
0.534524	-99899.476562
0.535736	-1248624.500000
0.536949	-2750623.750000
0.538161	-4639140.500000
0.539373	-6937580.000000
0.540585	-9656214.000000
0.541797	-12788928.000000
0.543009	-16310207.000000
0.544221	-20172564.000000
0.545433	-24304644.000000
0.546645	-28610222.000000
0.547857	-32968300.000000
0.549069	-37234480.000000
0.550281	-41243728.000000
0.551493	-44814608.000000
0.552705	-47754972.000000
0.553918	-49869004.000000
0.555130	-50965444.000000
0.556342	-50866696.000000
0.557554	-49418484.000000
0.558766	-46499588.000000
0.559978	-42031172.000000
0.561190	-35985172.000000
0.562402	-28391204.000000
0.563614	-19341436.000000
0.564826	-8992997.000000
0.566038	2432486.250000
0.567250	14652475.000000
0.568462	27330340.000000
0.569675	40085356.000000
0.570887	52505676.000000
0.572099	64163800.000000
0.573311	74634016.000000
0.574523	83511024.000000
0.575735	90428872.000000
0.576947	95079296.000000
0.578159	97228416.000000
0.579371	96730856.000000
0.580583	93540392.000000
0.581795	87716368.000000
0.583007	79425296.000000
0.584219	68937368.000000
0.585431	56617696.000000
0.586644	42912636.000000
0.587856	28331566.000000
0.589068	13424986.000000
0.590280	-1240095.375000
0.591492	-15106246.000000
0.592704	-27651844.000000
0.593916	-38416044.000000
0.595128	-47021136.000000
0.596340	-53190956.000000
0.597552	-56764344.000000
0.598764	-57702764.000000
0.599976	-56091564.000000
0.601188	-52134752.000000
0.602401	-46143452.000000
0.603613	-38518640.000000
0.604825	-29729080.000000
0.606037	-20285664.000000
0.607249	-10713616.000000
0.608461	-1524142.000000
0.609673	6812856.500000
0.610885	13893400.000000
0.612097	19399970.000000
0.613309	23116768.000000
0.614521	24938842.000000
0.615733	24874576.000000
0.616945	23041470.000000
0.618157	19655536.000000
0.619370	15015061.000000
0.620582	9479794.000000
0.621794	3446944.750000
0.623006	-2674473.000000
0.624218	-8489282.000000
0.625430	-13640169.000000
0.626642	-17828568.000000
0.627854	-20831148.000000
0.629066	-22510922.000000
0.630278	-22822388.000000
0.631490	-21810518.000000
0.632702	-19603812.000000
0.633914	-16402071.000000
0.635126	-12459833.000000
0.636339	-8066757.500000
0.637551	-3526384.500000
0.638763	865210.687500
0.639975	4839352.500000
0.641187	8171944.000000
0.642399	10696742.000000
0.643611	12313902.000000
0.644823	12993333.000000
0.646035	12772782.000000
0.647247	11750970.000000
0.648459	10076454.000000
0.649671	7933205.000000
0.650883	5524105.500000
0.652096	3053717.000000
0.653308	711678.062500
0.654520	-1341966.125000
0.655732	-2988394.250000
0.656944	-4157739.500000
0.658156	-4832391.500000
0.659368	-5045703.000000
0.660580	-4876301.000000
0.661792	-4438561.500000
0.663004	-3870110.750000
0.664216	-3317444.750000
0.665428	-2920914.750000
0.666640	-2800364.500000
0.667852	-3042649.250000
0.669065	-3692107.250000
0.670277	-4744815.500000
0.671489	-6147144.000000
0.672701	-7798775.000000
0.673913	-9559981.000000
0.675125	-11262608.000000
0.676337	-12723896.000000
0.677549	-13762025.000000
0.678761	-14212135.000000
0.679973	-13941493.000000
0.681185	-12862552.000000
0.682397	-10942782.000000
0.683609	-8210415.000000
0.684822	-4755540.500000
0.686034	-726371.000000
0.687246	3679144.000000
0.688458	8225795.000000
0.689670	12656787.000000
0.690882	16711479.000000
0.692094	20143848.000000
0.693306	22740298.000000
0.694518	24335436.000000
0.695730	24824618.000000
0.696942	24172256.000000
0.698154	22415232.000000
0.699366	19661118.000000
0.700578	16081278.000000
0.701791	11899341.000000
0.703003	7375864.000000
0.704215	2790308.500000
0.705427	-1578348.750000
0.706639	-5470944.500000
0.707851	-8665974.000000
0.709063	-10994645.000000
0.710275	-12352038.000000
0.711487	-12703574.000000
0.712699	-12086334.000000
0.713911	-10605179.000000
0.715123	-8423988.000000
0.716335	-5752707.500000
0.717547	-2831217.000000
0.718760	88775.281250
0.719972	2762431.000000
0.721184	4969687.500000
0.722396	6531056.000000
0.723608	7320166.000000
0.724820	7272176.500000
0.726032	6387494.000000
0.727244	4730597.000000
0.728456	2424140.250000
0.729668	-361134.468750
0.730880	-3419855.000000
0.732092	-6527768.500000
0.733304	-9458570.000000
0.734517	-12000524.000000
0.735729	-13971651.000000
0.736941	-15232379.000000
0.738153	-15694772.000000
0.739365	-15327743.000000
0.740577	-14157958.000000
0.741789	-12266488.000000
0.743001	-9781578.000000
0.744213	-6868189.000000
0.745425	-3715195.250000
0.746637	-521266.312500
0.747849	2519460.000000
0.749061	5230839.500000
0.750273	7466336.000000
0.751486	9117990.000000
0.752698	10122177.000000
0.753910	10461845.000000
0.755122	10165227.000000
0.756334	9301283.000000
0.757546	7972369.000000
0.758758	6304836.500000
0.759970	4438382.000000
0.761182	2515042.500000
0.762394	668702.500000
0.763606	-984089.625000
0.764818	-2351356.500000
0.766030	-3370516.750000
0.767242	-4010565.250000
0.768455	-4271601.000000
0.769667	-4181910.750000
0.770879	-3793010.750000
0.772091	-3173195.000000
0.773303	-2400234.500000
0.774515	-1553905.375000
0.775727	-709000.375000
0.776939	70601.625000
0.778151	736360.750000
0.779363	1257705.625000
0.780575	1622755.625000
0.781787	1837203.250000
0.782999	1921585.375000
0.784212	1907310.625000
0.785424	1831904.875000
0.786636	1733985.375000
0.787848	1648475.750000
0.789060	1602524.750000
0.790272	1612502.125000
0.791484	1682325.875000
0.792696	1803231.875000
0.793908	1954952.000000
0.795120	2108128.750000
0.796332	2227676.250000
0.797544	2276712.750000
0.798756	2220641.750000
0.799968	2030956.375000
0.801181	1688377.125000
0.802393	1185009.000000
0.803605	525308.875000
0.804817	-274223.000000
0.806029	-1186583.875000
0.807241	-2176870.750000
0.808453	-3205671.250000
0.809665	-4232886.500000
0.810877	-5221589.000000
0.812089	-6141516.500000
0.813301	-6971830.000000
0.814513	-7702847.000000
0.815725	-8336553.500000
0.816938	-8885822.000000
0.818150	-9372388.000000
0.819362	-9823767.000000
0.820574	-10269397.000000
0.821786	-10736375.000000
0.822998	-11245201.000000
0.824210	-11805963.000000
0.825422	-12415346.000000
0.826634	-13054801.000000
0.827846	-13690091.000000
0.829058	-14272329.000000
0.830270	-14740465.000000
0.831482	-15025082.000000
0.832694	-15053202.000000
0.833907	-14753736.000000
0.835119	-14063144.000000
0.836331	-12930834.000000
0.837543	-11323862.000000
0.838755	-9230534.000000
0.839967	-6662617.000000
0.841179	-3655969.000000
0.842391	-269529.937500
0.843603	3417239.750000
0.844815	7308264.500000
0.846027	11295792.000000
0.847239	15265961.000000
0.848451	19104574.000000
0.849663	22702614.000000
0.850876	25961118.000000
0.852088	28795064.000000
0.853300	31136034.000000
0.854512	32933552.000000
0.855724	34155092.000000
0.856936	34784900.000000
0.858148	34821880.000000
0.859360	34276856.000000
0.860572	33169570.000000
0.861784	31525842.000000
0.862996	29375180.000000
0.864208	26749172.000000
0.865420	23680830.000000
0.866633	20204954.000000
0.867845	16359469.000000
0.869057	12187547.000000
0.870269	7740235.000000
0.871481	3079205.000000
0.872693	-1720784.625000
0.873905	-6570150.000000
0.875117	-11363854.000000
0.876329	-15982208.000000
0.877541	-20293304.000000
0.878753	-24157132.000000
0.879965	-27431306.000000
0.881177	-29978134.000000
0.882389	-31672630.000000
0.883602	-32410968.000000
0.884814	-32118758.000000
0.886026	-30758494.000000
0.887238	-28335556.000000
0.888450	-24902186.000000
0.889662	-20558960.000000
0.890874	-15453473.000000
0.892086	-9776078.000000
0.893298	-3752777.500000
0.894510	2364469.500000
0.895722	8309544.500000
0.896934	13815434.000000
0.898146	18628204.000000
0.899359	22520822.000000
0.900571	25305988.000000
0.901783	26847130.000000
0.902995	27066846.000000
0.904207	25952194.000000
0.905419	23556460.000000
0.906631	19997196.000000
0.907843	15450618.000000
0.909055	10142626.000000
0.910267	4336963.500000
0.911479	-1678804.250000
0.912691	-7608665.000000
0.913903	-13163976.000000
0.915115	-18078786.000000
0.916328	-22123748.000000
0.917540	-25117832.000000
0.918752	-26937136.000000
0.919964	-27520348.000000
0.921176	-26870566.000000
0.922388	-25053450.000000
0.923600	-22191898.000000
0.924812	-18457644.000000
0.926024	-14060389.000000
0.927236	-9235162.000000
0.928448	-4228751.500000
0.929660	713941.812500
0.930872	5362821.500000
0.932084	9514019.000000
0.933297	12999219.000000
0.934509	15692430.000000
0.935721	17513946.000000
0.936933	18431430.000000
0.938145	18458268.000000
0.939357	17649484.000000
0.940569	16095695.000000
0.941781	13915637.000000
0.942993	11247874.000000
0.944205	8242300.000000
0.945417	5051986.000000
0.946629	1825844.625000
0.947841	-1297539.375000
0.949054	-4194697.000000
0.950266	-6760614.500000
0.951478	-8910692.000000
0.952690	-10581487.000000
0.953902	-11730506.000000
0.955114	-12335326.000000
0.956326	-12392347.000000
0.957538	-11915412.000000
0.958750	-10934493.000000
0.959962	-9494510.000000
0.961174	-7654293.500000
0.962386	-5485568.500000
0.963598	-3071798.250000
0.964810	-506669.656250
0.966023	2108003.250000
0.967235	4665124.500000
0.968447	7056014.000000
0.969659	9174944.000000
0.970871	10924366.000000
0.972083	12220549.000000
0.973295	12999241.000000
0.974507	13220852.000000
0.975719	12874643.000000
0.976931	11981391.000000
0.978143	10594100.000000
0.979355	8796437.000000
0.980567	6698773.000000
0.981780	4431908.000000
0.982992	2138805.000000
0.984204	-35140.992188
0.985416	-1952576.250000
0.986628	-3494562.000000
0.987840	-4569952.000000
0.989052	-5122907.500000
0.990264	-5137808.000000
0.991476	-4641007.500000
0.992688	-3699153.000000
0.993900	-2414088.000000
0.995112	-914665.937500
0.996324	653886.375000
0.997536	2142186.500000
0.998749	3409445.750000
0.999961	4335625.500000
1.001173	4831908.500000
1.002385	4848522.500000
1.003597	4379184.000000
1.004809	3461732.250000
1.006021	2174861.750000
1.007233	631227.187500
1.008445	-1032478.062500
1.009657	-2667586.250000
1.010869	-4126590.750000
1.012081	-5276176.500000
1.013293	-6008997.500000
1.014505	-6253164.500000
1.015718	-5978633.500000
1.016930	-5199965.500000
1.018142	-3975262.500000
1.019354	-2401425.250000
1.020566	-606197.062500
1.021778	1262277.125000
1.022990	3047450.250000
1.024202	4596906.000000
1.025414	5774386.500000
1.026626	6470357.000000
1.027838	6610311.000000
1.029050	6160234.500000
1.030262	5128897.500000
1.031475	3566912.000000
1.032687	1562736.000000
1.033899	-763966.875000
1.035111	-3271043.500000
1.036323	-5803950.000000
1.037535	-8206488.000000
1.038747	-10331434.000000
1.039959	-12050359.000000
1.041171	-13262034.000000
1.042383	-13898915.000000
1.043595	-13931349.000000
1.044807	-13369279.000000
1.046019	-12261363.000000
1.047231	-10691572.000000
1.048444	-8773461.000000
1.049656	-6642430.000000
1.050868	-4446425.000000
1.052080	-2335609.500000
1.053292	-451635.718750
1.054504	1082798.250000
1.055716	2173397.250000
1.056928	2762025.250000
1.058140	2832133.500000
1.059352	2411338.500000
1.060564	1570791.000000
1.061776	421186.437500
1.062988	-894486.750000
1.064200	-2211104.250000
1.065413	-3353852.750000
1.066625	-4152120.500000
1.067837	-4453809.500000
1.069049	-4138944.500000
1.070261	-3131439.250000
1.071473	-1407974.125000
1.072685	996880.500000
1.073897	3989880.000000
1.075109	7422912.000000
1.076321	11101264.000000
1.077533	14795835.000000
1.078745	18258446.000000
1.079957	21239106.000000
1.081170	23503902.000000
1.082382	24852150.000000
1.083594	25131440.000000
1.084806	24249424.000000
1.086018	22181448.000000
1.087230	18973480.000000
1.088442	14740159.000000
1.089654	9658197.000000
1.090866	3955711.500000
1.092078	-2101649.000000
1.093290	-8226708.500000
1.094502	-14127731.000000
1.095714	-19525182.000000
1.096926	-24167200.000000
1.098139	-27842902.000000
1.099351	-30392822.000000
1.100563	-31716070.000000
1.101775	-31774022.000000
1.102987	-30590592.000000
1.104199	-28249300.000000
1.105411	-24887510.000000
1.106623	-20688268.000000
1.107835	-15870244.000000
1.109047	-10676272.000000
1.110259	-5360984.000000
1.111471	-178043.843750
1.112683	4632550.500000
1.113896	8856594.000000
1.115108	12316725.000000
1.116320	14881881.000000
1.117532	16474629.000000
1.118744	17075880.000000
1.119956	16726532.000000
1.121168	15525729.000000
1.122380	13625561.000000
1.123592	11222254.000000
1.124804	8544157.000000
1.126016	5837082.500000
1.127228	3347838.750000
1.128440	1306986.625000
1.129652	-87967.992188
1.130865	-687689.375000
1.132077	-403216.562500
1.133289	785804.437500
1.134501	2827660.000000
1.135713	5600329.000000
1.136925	8918502.000000
1.138137	12545481.000000
1.139349	16209152.000000
1.140561	19620902.000000
1.141773	22496064.000000
1.142985	24574362.000000
1.144197	25638820.000000
1.145409	25531698.000000
1.146621	24166324.000000
1.147834	21533952.000000
1.149046	17705246.000000
1.150258	12826363.000000
1.151470	7110049.500000
1.152682	822479.500000
1.153894	-5733120.000000
1.155106	-12234865.000000
1.156318	-18361350.000000
1.157530	-23810258.000000
1.158742	-28315322.000000
1.159954	-31660666.000000
1.161166	-33691796.000000
1.162378	-34322780.000000
1.163591	-33539368.000000
1.164803	-31398100.000000
1.166015	-28021614.000000
1.167227	-23590580.000000
1.168439	-18332812.000000
1.169651	-12510220.000000
1.170863	-6404361.000000
1.172075	-301354.625000
1.173287	5523014.500000
1.174499	10817217.000000
1.175711	15366187.000000
1.176923	19001144.000000
1.178135	21606482.000000
1.179347	23123352.000000
1.180560	23549740.000000
1.181772	22937076.000000
1.182984	21383650.000000
1.184196	19025340.000000
1.185408	16024384.000000
1.186620	12557080.000000
1.187832	8801392.000000
1.189044	4925481.000000
1.190256	1078087.125000
1.191468	-2618489.000000
1.192680	-6072275.500000
1.193892	-9222187.000000
1.195104	-12035377.000000
1.196317	-14501845.000000
1.197529	-16627038.000000
1.198741	-18423416.000000
1.199953	-19902056.000000
1.201165	-21065360.000000
1.202377	-21901828.000000
1.203589	-22383608.000000
1.204801	-22467216.000000
1.206013	-22097458.000000
1.207225	-21214196.000000
1.208437	-19761244.000000
1.209649	-17696416.000000
1.210861	-15001557.000000
1.212073	-11691345.000000
1.213286	-7819742.000000
1.214498	-3483172.250000
1.215710	1180182.125000
1.216922	5995182.500000
1.218134	10758449.000000
1.219346	15250393.000000
1.220558	19249636.000000
1.221770	22548614.000000
1.222982	24969056.000000
1.224194	26375966.000000
1.225406	26688908.000000
1.226618	25889564.000000
1.227830	24024898.000000
1.229042	21205594.000000
1.230255	17599852.000000
1.231467	13422981.000000
1.232679	8923572.000000
1.233891	4367285.500000
1.235103	19451.714844
1.236315	-3872260.250000
1.237527	-7093863.000000
1.238739	-9478651.000000
1.239951	-10917469.000000
1.241163	-11364976.000000
1.242375	-10841537.000000
1.243587	-9430664.000000
1.244799	-7272234.500000
1.246012	-4551987.500000
1.247224	-1488042.875000
1.248436	1684618.250000
1.249648	4730648.500000
1.250860	7430667.000000
1.252072	9596299.000000
1.253284	11082868.000000
1.254496	11798837.000000
1.255708	11711304.000000
1.256920	10847134.000000
1.258132	9289617.000000
1.259344	7170874.000000
1.260556	4660564.500000
1.261768	1951757.750000
1.262981	-754934.312500
1.264193	-3267683.000000
1.265405	-5418887.000000
1.266617	-7078434.500000
1.267829	-8163638.500000
1.269041	-8644972.000000
1.270253	-8547071.000000
1.271465	-7944906.500000
1.272677	-6955435.500000
1.273889	-5725489.000000
1.275101	-4416992.000000
1.276313	-3190886.500000
1.277525	-2191266.500000
1.278737	-1531222.750000
1.279950	-1281761.250000
1.281162	-1464863.375000
1.282374	-2051378.500000
1.283586	-2963971.250000
1.284798	-4084865.000000
1.286010	-5267655.500000
1.287222	-6352075.000000
1.288434	-7180298.500000
1.289646	-7613229.500000
1.290858	-7545200.000000
1.292070	-6915669.500000
1.293282	-5716784.500000
1.294494	-3996054.500000
1.295707	-1853846.000000
1.296919	564117.562500
1.298131	3078608.750000
1.299343	5492069.500000
1.300555	7605773.000000
1.301767	9237472.000000
1.302979	10237990.000000
1.304191	10505308.000000
1.305403	9994917.000000
1.306615	8725520.000000
1.307827	6779549.500000
1.309039	4298401.500000
1.310251	1472706.125000
1.311463	-1471653.125000
1.312676	-4290717.000000
1.313888	-6741513.500000
1.315100	-8601552.000000
1.316312	-9687234.000000
1.317524	-9869734.000000
1.318736	-9087074.000000
1.319948	-7351372.500000
1.321160	-4750583.500000
1.322372	-1444444.250000
1.323584	2345239.500000
1.324796	6349405.000000
1.326008	10270681.000000
1.327220	13805170.000000
1.328433	16665494.000000
1.329645	18603386.000000
1.330857	19430058.000000
1.332069	19032710.000000
1.333281	17385738.000000
1.334493	14555587.000000
1.335705	10698626.000000
1.336917	6051983.000000
1.338129	917811.125000
1.339341	-4357995.500000
1.340553	-9411104.000000
1.341765	-13886187.000000
1.342977	-17464368.000000
1.344189	-19888464.000000
1.345402	-20983962.000000
1.346614	-20673904.000000
1.347826	-18986384.000000
1.349038	-16053888.000000
1.350250	-12104379.000000
1.351462	-7444735.000000
1.352674	-2437750.500000
1.353886	2525500.000000
1.355098	7055768.000000
1.356310	10795802.000000
1.357522	13448158.000000
1.358734	14798422.000000
1.359946	14731990.000000
1.361158	13243063.000000
1.362371	10435184.000000
1.363583	6513297.000000
1.364795	1768020.375000
1.366007	-3446582.500000
1.367219	-8739931.000000
1.368431	-13714427.000000
1.369643	-17995216.000000
1.370855	-21257940.000000
1.372067	-23252396.000000
1.373279	-23820398.000000
1.374491	-22906600.000000
1.375703	-20561610.000000
1.376915	-16937336.000000
1.378128	-12275038.000000
1.379340	-6887149.500000
1.380552	-1134299.500000
1.381764	4600696.000000
1.382976	9939945.000000
1.384188	14536738.000000
1.385400	18099114.000000
1.386612	20409150.000000
1.387824	21336712.000000
1.389036	20846846.000000
1.390248	19000430.000000
1.391460	15948210.000000
1.392672	11918785.000000
1.393884	7201506.000000
1.395097	2125593.750000
1.396309	-2962991.500000
1.397521	-7725277.500000
1.398733	-11851940.000000
1.399945	-15083358.000000
1.401157	-17225722.000000
1.402369	-18162186.000000
1.403581	-17858406.000000
1.404793	-16362248.000000
1.406005	-13797844.000000
1.407217	-10354599.000000
1.408429	-6272102.000000
1.409641	-1822141.750000
1.410854	2710770.500000
1.412066	7048919.500000
1.413278	10939542.000000
1.414490	14170371.000000
1.415702	16581566.000000
1.416914	18073346.000000
1.418126	18608986.000000
1.419338	18213238.000000
1.420550	16966552.000000
1.421762	14995776.000000
1.422974	12462284.000000
1.424186	9548565.000000
1.425398	6444388.000000
1.426610	3333621.000000
1.427823	382617.937500
1.429035	-2269074.250000
1.430247	-4515198.000000
1.431459	-6286226.500000
1.432671	-7549800.000000
1.433883	-8308421.500000
1.435095	-8594888.000000
1.436307	-8466052.000000
1.437519	-7995604.000000
1.438731	-7266547.500000
1.439943	-6364022.000000
1.441155	-5368998.500000
1.442367	-4353251.500000
1.443579	-3375849.500000
1.444792	-2481242.500000
1.446004	-1698872.000000
1.447216	-1044103.375000
