Freq	Amp
64.344541	168.831892
64.394537	168.567855
64.444533	168.299679
64.494528	168.036581
64.544524	167.775115
64.594520	167.511492
64.644516	167.248980
64.694511	166.991839
64.744507	166.731462
64.794503	166.477262
64.844499	166.220236
64.894494	165.967672
64.944490	165.713813
64.994486	165.460458
65.044482	165.206507
65.094477	164.949423
65.144473	164.706191
65.194469	164.459224
65.244465	164.212708
65.294460	163.966542
65.344456	163.719379
65.394452	163.474929
65.444448	163.224984
65.494443	162.981574
65.544439	162.736404
65.594435	162.499078
65.644431	162.255691
65.694426	162.015216
65.744422	161.776453
65.794418	161.540204
65.844414	161.304195
65.894410	161.067229
65.944405	160.828367
65.994401	160.594931
66.044397	160.358502
66.094393	160.125887
66.144388	159.895221
66.194384	159.660002
66.244380	159.423095
66.294376	159.191792
66.344371	158.966077
66.394367	158.733008
66.444363	158.507154
66.494359	158.281472
66.544354	158.046084
66.594350	157.822378
66.644346	157.598727
66.694342	157.379486
66.744337	157.157935
66.794333	156.938088
66.844329	156.712490
66.894325	156.490891
66.944320	156.275337
66.994316	156.055802
67.044312	155.838606
67.094308	155.626193
67.144303	155.412790
67.194299	155.197049
67.244295	154.975422
67.294291	154.762745
67.344286	154.542871
67.394282	154.327929
67.444278	154.117594
67.494274	153.906861
67.544270	153.699612
67.594265	153.483221
67.644261	153.273679
67.694257	153.061385
67.744253	152.847253
67.794248	152.636629
67.844244	152.425584
67.894240	152.222900
67.944236	152.021124
67.994231	151.817671
68.044227	151.613081
68.094223	151.412887
68.144219	151.211076
68.194214	151.008513
68.244210	150.798085
68.294206	150.595716
68.344202	150.398151
68.394197	150.197439
68.444193	149.997581
68.494189	149.799660
68.544185	149.603710
68.594180	149.401302
68.644176	149.206951
68.694172	149.014274
68.744168	148.819953
68.794163	148.622440
68.844159	148.425675
68.894155	148.230733
68.944151	148.041779
68.994147	147.856591
69.044142	147.661081
69.094138	147.466572
69.144134	147.272844
69.194130	147.082149
69.244125	146.890857
69.294121	146.704392
69.344117	146.515529
69.394113	146.328375
69.444108	146.144140
69.494104	145.954250
69.544100	145.765763
69.594096	145.579944
69.644091	145.397621
69.694087	145.213157
69.744083	145.029093
69.794079	144.842598
69.844074	144.655485
69.894070	144.468802
69.944066	144.292781
69.994062	144.111901
70.044057	143.927434
70.094053	143.746791
70.144049	143.568252
70.194045	143.391277
70.244040	143.214127
70.294036	143.036505
70.344032	142.856523
70.394028	142.678497
70.444024	142.503167
70.494019	142.331111
70.544015	142.155163
70.594011	141.981506
70.644007	141.805872
70.694002	141.633530
70.743998	141.464328
70.793994	141.291399
70.843990	141.113072
70.893985	140.940758
70.943981	140.771522
70.993977	140.600432
71.043973	140.426800
71.093968	140.257293
71.143964	140.083694
71.193960	139.918745
71.243956	139.749647
71.293951	139.579696
71.343947	139.412354
71.393943	139.247022
71.443939	139.079459
71.493934	138.912813
71.543930	138.742210
71.593926	138.575854
71.643922	138.415941
71.693917	138.253957
71.743913	138.086671
71.793909	137.920825
71.843905	137.756281
71.893901	137.592901
71.943896	137.427975
71.993892	137.269162
72.043888	137.109714
72.093884	136.948586
72.143879	136.793505
72.193875	136.632806
72.243871	136.473205
72.293867	136.315633
72.343862	136.153342
72.393858	135.999045
72.443854	135.841250
72.493850	135.689342
72.543845	135.531097
72.593841	135.368643
72.643837	135.213921
72.693833	135.062700
72.743828	134.907252
72.793824	134.753343
72.843820	134.598435
72.893816	134.439448
72.943811	134.290173
72.993807	134.136477
73.043803	133.981590
73.093799	133.828449
73.143794	133.675803
73.193790	133.525986
73.243786	133.367881
73.293782	133.216421
73.343777	133.061891
73.393773	132.915366
73.443769	132.767409
73.493765	132.613060
73.543761	132.464730
73.593756	132.316658
73.643752	132.167429
73.693748	132.023007
73.743744	131.875902
73.793739	131.731232
73.843735	131.588268
73.893731	131.448828
73.943727	131.303109
73.993722	131.155727
74.043718	131.014972
74.093714	130.872271
74.143710	130.728147
74.193705	130.584592
74.243701	130.437005
74.293697	130.295970
74.343693	130.148893
74.393688	130.005568
74.443684	129.864152
74.493680	129.724118
74.543676	129.583219
74.593671	129.440709
74.643667	129.294938
74.693663	129.150906
74.743659	129.012992
74.793654	128.872861
74.843650	128.733245
74.893646	128.595277
74.943642	128.458846
74.993638	128.321138
75.043633	128.184784
75.093629	128.044462
75.143625	127.908661
75.193621	127.773572
75.243616	127.635389
75.293612	127.496985
75.343608	127.363545
75.393604	127.229157
75.443599	127.093665
75.493595	126.960787
75.543591	126.825448
75.593587	126.692164
75.643582	126.559911
75.693578	126.427211
75.743574	126.295203
75.793570	126.163248
75.843565	126.030414
75.893561	125.897223
75.943557	125.770150
75.993553	125.639285
76.043548	125.507929
76.093544	125.377719
76.143540	125.244125
76.193536	125.113608
76.243531	124.984265
76.293527	124.852956
76.343523	124.718093
76.393519	124.590261
76.443515	124.466162
76.493510	124.339200
76.543506	124.209492
76.593502	124.079872
76.643498	123.945297
76.693493	123.819860
76.743489	123.695866
76.793485	123.570089
76.843481	123.441389
76.893476	123.315284
76.943472	123.193874
76.993468	123.069455
77.043464	122.941051
77.093459	122.815184
77.143455	122.690358
77.193451	122.566342
77.243447	122.443852
77.293442	122.321459
77.343438	122.200061
77.393434	122.084206
77.443430	121.965022
77.493425	121.846293
77.543421	121.724124
77.593417	121.597418
77.643413	121.471824
77.693408	121.351720
77.743404	121.227151
77.793400	121.103441
77.843396	120.980128
77.893392	120.865279
77.943387	120.748679
77.993383	120.629168
78.043379	120.507056
78.093375	120.383987
78.143370	120.265557
78.193366	120.149201
78.243362	120.033798
78.293358	119.914128
78.343353	119.792633
78.393349	119.675654
78.443345	119.557781
78.493341	119.446419
78.543336	119.330145
78.593332	119.211195
78.643328	119.095567
78.693324	118.979921
78.743319	118.861749
78.793315	118.749318
78.843311	118.633505
78.893307	118.519450
78.943302	118.406550
78.993298	118.287552
79.043294	118.172535
79.093290	118.061170
79.143285	117.951418
79.193281	117.837129
79.243277	117.726519
79.293273	117.612459
79.343268	117.504383
79.393264	117.393162
79.443260	117.279652
79.493256	117.165920
79.543252	117.053913
79.593247	116.944362
79.643243	116.828327
79.693239	116.714945
79.743235	116.609999
79.793230	116.505552
79.843226	116.392364
79.893222	116.280855
79.943218	116.167556
79.993213	116.058380
80.043209	115.951348
80.093205	115.838600
80.143201	115.733124
80.193196	115.622463
80.243192	115.515530
80.293188	115.406165
80.343184	115.298683
80.393179	115.188192
80.443175	115.082888
80.493171	114.976060
80.543167	114.871549
80.593162	114.765846
80.643158	114.656076
80.693154	114.547861
80.743150	114.442044
80.793145	114.340752
80.843141	114.237523
80.893137	114.132754
80.943133	114.029473
80.993129	113.926696
81.043124	113.823697
81.093120	113.723930
81.143116	113.617790
81.193112	113.512214
81.243107	113.408592
81.293103	113.305499
81.343099	113.201236
81.393095	113.093991
81.443090	112.990398
81.493086	112.888856
81.543082	112.783343
81.593078	112.682252
81.643073	112.580616
81.693069	112.480816
81.743065	112.378283
81.793061	112.276711
81.843056	112.178315
81.893052	112.072994
81.943048	111.971770
81.993044	111.874985
82.043039	111.775498
82.093035	111.674619
82.143031	111.570992
82.193027	111.471352
82.243022	111.373360
82.293018	111.273542
82.343014	111.174910
82.393010	111.077700
82.443006	110.979314
82.493001	110.882222
82.542997	110.787818
82.592993	110.689615
82.642989	110.591608
82.692984	110.495218
82.742980	110.397102
82.792976	110.299136
82.842972	110.202374
82.892967	110.105859
82.942963	110.009772
82.992959	109.913595
83.042955	109.818971
83.092950	109.722278
83.142946	109.624814
83.192942	109.531395
83.242938	109.436470
83.292933	109.340169
83.342929	109.244736
83.392925	109.149398
83.442921	109.052347
83.492916	108.957403
83.542912	108.864055
83.592908	108.770145
83.642904	108.675015
83.692899	108.580442
83.742895	108.484192
83.792891	108.389091
83.842887	108.294548
83.892883	108.205288
83.942878	108.111546
83.992874	108.019464
84.042870	107.929409
84.092866	107.840854
84.142861	107.748969
84.192857	107.658420
84.242853	107.565342
84.292849	107.476630
84.342844	107.388429
84.392840	107.292606
84.442836	107.202113
84.492832	107.113319
84.542827	107.023606
84.592823	106.933360
84.642819	106.843216
84.692815	106.751556
84.742810	106.660226
84.792806	106.570362
84.842802	106.482250
84.892798	106.392490
84.942793	106.304413
84.992789	106.213808
85.042785	106.123086
85.092781	106.037636
85.142776	105.947634
85.192772	105.852775
85.242768	105.764847
85.292764	105.677701
85.342759	105.590226
85.392755	105.503156
85.442751	105.417985
85.492747	105.327542
85.542743	105.239909
85.592738	105.151124
85.642734	105.065820
85.692730	104.983828
85.742726	104.896756
85.792721	104.812802
85.842717	104.728923
85.892713	104.642727
85.942709	104.557335
85.992704	104.472593
86.042700	104.386514
86.092696	104.298504
86.142692	104.214978
86.192687	104.125419
86.242683	104.041491
86.292679	103.958939
86.342675	103.873367
86.392670	103.789084
86.442666	103.704266
86.492662	103.622009
86.542658	103.540560
86.592653	103.455020
86.642649	103.371784
86.692645	103.285852
86.742641	103.202439
86.792636	103.120871
86.842632	103.034688
86.892628	102.955440
86.942624	102.875120
86.992620	102.791202
87.042615	102.706117
87.092611	102.624384
87.142607	102.538287
87.192603	102.455806
87.242598	102.373756
87.292594	102.293143
87.342590	102.217660
87.392586	102.138340
87.442581	102.052659
87.492577	101.970042
87.542573	101.887885
87.592569	101.804251
87.642564	101.726851
87.692560	101.649604
87.742556	101.571400
87.792552	101.492113
87.842547	101.410080
87.892543	101.330668
87.942539	101.250896
87.992535	101.174758
88.042530	101.099119
88.092526	101.018590
88.142522	100.936386
88.192518	100.854517
88.242513	100.776561
88.292509	100.700965
88.342505	100.620383
88.392501	100.543008
88.442497	100.463980
88.492492	100.383682
88.542488	100.304617
88.592484	100.226620
88.642480	100.145774
88.692475	100.067143
88.742471	99.994210
88.792467	99.916027
88.842463	99.841600
88.892458	99.762999
88.942454	99.688424
88.992450	99.609019
89.042446	99.531059
89.092441	99.451929
89.142437	99.378376
89.192433	99.303541
89.242429	99.227230
89.292424	99.154013
89.342420	99.082258
89.392416	99.004592
89.442412	98.929639
89.492407	98.853699
89.542403	98.775139
89.592399	98.699739
89.642395	98.621376
89.692390	98.547137
89.742386	98.476794
89.792382	98.404690
89.842378	98.329858
89.892374	98.253644
89.942369	98.180820
89.992365	98.106142
90.042361	98.033631
90.092357	97.960183
90.142352	97.884308
90.192348	97.808932
90.242344	97.737021
90.292340	97.666029
90.342335	97.595530
90.392331	97.520594
90.442327	97.443829
90.492323	97.371248
90.542318	97.299168
90.592314	97.226441
90.642310	97.155323
90.692306	97.081817
90.742301	97.005673
90.792297	96.932865
90.842293	96.859570
90.892289	96.787741
90.942284	96.716201
90.992280	96.644175
91.042276	96.573731
91.092272	96.508041
91.142267	96.437807
91.192263	96.366760
91.242259	96.297913
91.292255	96.225275
91.342250	96.151891
91.392246	96.081672
91.442242	96.013192
91.492238	95.944351
91.542234	95.878525
91.592229	95.809858
91.642225	95.736939
91.692221	95.666408
91.742217	95.598211
91.792212	95.526693
91.842208	95.454312
91.892204	95.383910
91.942200	95.311327
91.992195	95.239628
92.042191	95.173041
92.092187	95.106324
92.142183	95.039275
92.192178	94.969936
92.242174	94.900372
92.292170	94.829458
92.342166	94.759673
92.392161	94.694110
92.442157	94.626166
92.492153	94.561151
92.542149	94.492400
92.592144	94.425078
92.642140	94.357732
92.692136	94.286742
92.742132	94.217880
92.792127	94.149202
92.842123	94.085772
92.892119	94.020889
92.942115	93.954504
92.992111	93.888327
93.042106	93.821491
93.092102	93.755816
93.142098	93.687790
93.192094	93.620695
93.242089	93.555268
93.292085	93.489216
93.342081	93.422707
93.392077	93.355280
93.442072	93.289288
93.492068	93.225397
93.542064	93.162003
93.592060	93.094866
93.642055	93.027784
93.692051	92.963005
93.742047	92.895482
93.792043	92.830338
93.842038	92.766560
93.892034	92.699930
93.942030	92.635136
93.992026	92.570089
94.042021	92.504280
94.092017	92.437605
94.142013	92.377337
94.192009	92.313325
94.242004	92.245820
94.292000	92.185059
94.341996	92.120096
94.391992	92.058269
94.441988	91.993563
94.491983	91.928513
94.541979	91.862242
94.591975	91.801831
94.641971	91.740438
94.691966	91.675613
94.741962	91.611856
94.791958	91.545835
94.841954	91.484002
94.891949	91.424248
94.941945	91.361694
94.991941	91.298112
95.041937	91.242638
95.091932	91.178171
95.141928	91.114829
95.191924	91.052253
95.241920	90.987547
95.291915	90.923837
95.341911	90.864838
95.391907	90.801082
95.441903	90.738083
95.491898	90.676652
95.541894	90.611714
95.591890	90.549797
95.641886	90.490989
95.691881	90.430689
95.741877	90.365973
95.791873	90.305308
95.841869	90.247469
95.891865	90.187540
95.941860	90.125800
95.991856	90.065610
96.041852	90.004025
96.091848	89.943738
96.141843	89.885977
96.191839	89.823842
96.241835	89.761627
96.291831	89.698921
96.341826	89.640462
96.391822	89.581813
96.441818	89.518936
96.491814	89.457339
96.541809	89.402149
96.591805	89.343043
96.641801	89.283153
96.691797	89.222748
96.741792	89.164290
96.791788	89.105001
96.841784	89.048255
96.891780	88.988614
96.941775	88.931866
96.991771	88.873205
97.041767	88.810957
97.091763	88.754892
97.141758	88.692564
97.191754	88.633770
97.241750	88.577315
97.291746	88.519502
97.341742	88.461255
97.391737	88.403134
97.441733	88.343927
97.491729	88.284829
97.541725	88.226415
97.591720	88.168775
97.641716	88.112548
97.691712	88.054278
97.741708	87.996460
97.791703	87.938099
97.841699	87.881041
97.891695	87.822026
97.941691	87.764296
97.991686	87.705221
98.041682	87.648401
98.091678	87.591218
98.141674	87.532953
98.191669	87.475749
98.241665	87.420355
98.291661	87.366055
98.341657	87.311673
98.391652	87.254395
98.441648	87.198431
98.491644	87.147981
98.541640	87.092195
98.591635	87.035631
98.641631	86.982041
98.691627	86.926639
98.741623	86.871596
98.791618	86.812257
98.841614	86.754828
98.891610	86.699525
98.941606	86.640593
98.991602	86.585143
99.041597	86.524456
99.091593	86.468134
99.141589	86.414182
99.191585	86.360748
99.241580	86.306191
99.291576	86.249678
99.341572	86.196864
99.391568	86.142517
99.441563	86.090611
99.491559	86.036282
99.541555	85.980746
99.591551	85.923023
99.641546	85.871015
99.691542	85.814621
99.741538	85.759292
99.791534	85.703749
99.841529	85.650413
99.891525	85.601085
99.941521	85.546294
99.991517	85.493029
100.041512	85.437193
100.091508	85.384791
100.141504	85.331215
100.191500	85.279861
100.241495	85.224484
100.291491	85.174382
100.341487	85.122988
100.391483	85.068211
100.441479	85.013691
100.491474	84.961426
100.541470	84.906336
100.591466	84.851104
100.641462	84.797896
100.691457	84.744985
100.741453	84.694476
100.791449	84.640175
100.841445	84.586487
100.891440	84.535171
100.941436	84.485719
100.991432	84.432482
101.041428	84.380787
101.091423	84.329615
101.141419	84.275992
101.191415	84.223935
101.241411	84.171510
101.291406	84.116382
101.341402	84.059763
101.391398	84.009367
101.441394	83.960836
101.491389	83.911171
101.541385	83.862877
101.591381	83.808889
101.641377	83.756784
101.691372	83.704628
101.741368	83.653843
101.791364	83.603653
101.841360	83.552674
101.891356	83.502819
101.941351	83.452751
101.991347	83.401209
102.041343	83.350290
102.091339	83.301790
102.141334	83.252133
102.191330	83.203515
102.241326	83.152500
102.291322	83.100113
102.341317	83.047851
102.391313	82.995122
102.441309	82.943686
102.491305	82.895519
102.541300	82.843189
102.591296	82.794071
102.641292	82.746693
102.691288	82.696454
102.741283	82.645608
102.791279	82.595576
102.841275	82.546517
102.891271	82.498540
102.941266	82.450365
102.991262	82.398906
103.041258	82.346604
103.091254	82.297215
103.141249	82.248648
103.191245	82.202250
103.241241	82.151974
103.291237	82.103349
103.341233	82.053665
103.391228	82.002628
103.441224	81.954426
103.491220	81.906167
103.541216	81.857007
103.591211	81.808759
103.641207	81.760361
103.691203	81.713146
103.741199	81.663654
103.791194	81.615968
103.841190	81.566245
103.891186	81.518799
103.941182	81.473985
103.991177	81.426012
104.041173	81.380322
104.091169	81.331049
104.141165	81.284623
104.191160	81.235176
104.241156	81.183829
104.291152	81.134586
104.341148	81.088017
104.391143	81.043314
104.441139	80.999234
104.491135	80.951516
104.541131	80.902784
104.591126	80.851304
104.641122	80.801524
104.691118	80.755316
104.741114	80.707138
104.791109	80.659727
104.841105	80.610968
104.891101	80.564195
104.941097	80.518020
104.991093	80.471747
105.041088	80.425237
105.091084	80.378117
105.141080	80.334779
105.191076	80.289841
105.241071	80.243973
105.291067	80.194221
105.341063	80.149186
105.391059	80.105326
105.441054	80.057709
105.491050	80.011031
105.541046	79.965950
105.591042	79.919096
105.641037	79.872184
105.691033	79.827388
105.741029	79.781662
105.791025	79.736994
105.841020	79.690660
105.891016	79.646080
105.941012	79.600868
105.991008	79.554670
106.041003	79.506079
106.090999	79.461602
106.140995	79.417963
106.190991	79.367516
106.240986	79.324382
106.290982	79.281094
106.340978	79.234512
106.390974	79.189499
106.440970	79.142069
106.490965	79.098457
106.540961	79.054860
106.590957	79.010077
106.640953	78.964413
106.690948	78.918915
106.740944	78.874228
106.790940	78.828804
106.840936	78.784486
106.890931	78.739430
106.940927	78.695604
106.990923	78.653808
107.040919	78.610245
107.090914	78.564432
107.140910	78.518540
107.190906	78.471692
107.240902	78.430208
107.290897	78.387000
107.340893	78.344305
107.390889	78.300700
107.440885	78.256876
107.490880	78.215630
107.540876	78.169258
107.590872	78.127111
107.640868	78.084020
107.690863	78.041022
107.740859	77.998870
107.790855	77.955978
107.840851	77.909033
107.890847	77.864246
107.940842	77.819191
107.990838	77.775206
108.040834	77.734743
108.090830	77.692598
108.140825	77.650792
108.190821	77.604887
108.240817	77.562679
108.290813	77.518923
108.340808	77.475775
108.390804	77.431497
108.440800	77.387065
108.490796	77.344241
108.540791	77.302390
108.590787	77.257529
108.640783	77.216136
108.690779	77.175304
108.740774	77.133987
108.790770	77.092234
108.840766	77.049918
108.890762	77.008236
108.940757	76.966793
108.990753	76.926334
109.040749	76.883670
109.090745	76.841103
109.140740	76.797461
109.190736	76.755584
109.240732	76.714686
109.290728	76.674749
109.340724	76.631936
109.390719	76.591159
109.440715	76.548759
109.490711	76.508363
109.540707	76.465191
109.590702	76.423798
109.640698	76.382582
109.690694	76.341638
109.740690	76.301552
109.790685	76.258234
109.840681	76.215772
109.890677	76.175628
109.940673	76.132444
109.990668	76.091071
110.040664	76.052373
110.090660	76.009869
110.140656	75.966054
110.190651	75.925282
110.240647	75.884812
110.290643	75.844469
110.340639	75.802407
110.390634	75.760346
110.440630	75.718346
110.490626	75.678567
110.540622	75.642660
110.590617	75.604390
110.640613	75.562958
110.690609	75.522318
110.740605	75.480994
110.790600	75.440901
110.840596	75.400201
110.890592	75.361613
110.940588	75.324152
110.990584	75.283538
111.040579	75.242649
111.090575	75.201509
111.140571	75.163342
111.190567	75.124756
111.240562	75.083880
111.290558	75.043823
111.340554	75.005393
111.390550	74.964152
111.440545	74.927162
111.490541	74.884875
111.540537	74.845995
111.590533	74.806794
111.640528	74.767297
111.690524	74.723772
111.740520	74.681601
111.790516	74.642728
111.840511	74.601893
111.890507	74.562063
111.940503	74.522210
111.990499	74.484557
112.040494	74.447230
112.090490	74.408210
112.140486	74.368151
112.190482	74.331388
112.240477	74.293165
112.290473	74.255707
112.340469	74.219335
112.390465	74.177844
112.440461	74.138111
112.490456	74.100919
112.540452	74.063802
112.590448	74.026832
112.640444	73.988126
112.690439	73.949973
112.740435	73.910323
112.790431	73.871562
112.840427	73.831147
112.890422	73.793901
112.940418	73.758106
112.990414	73.721441
113.040410	73.681757
113.090405	73.646921
113.140401	73.606417
113.190397	73.568777
113.240393	73.529395
113.290388	73.488120
113.340384	73.450060
113.390380	73.413803
113.440376	73.375797
113.490371	73.336123
113.540367	73.299244
113.590363	73.258463
113.640359	73.218375
113.690354	73.181655
113.740350	73.143076
113.790346	73.107361
113.840342	73.073379
113.890338	73.037649
113.940333	72.998553
113.990329	72.960856
114.040325	72.924172
114.090321	72.888591
114.140316	72.853208
114.190312	72.816544
114.240308	72.778693
114.290304	72.742652
114.340299	72.706148
114.390295	72.670813
114.440291	72.634843
114.490287	72.596012
114.540282	72.559195
114.590278	72.521391
114.640274	72.485949
114.690270	72.447844
114.740265	72.411755
114.790261	72.373262
114.840257	72.336330
114.890253	72.302042
114.940248	72.266800
114.990244	72.227604
115.040240	72.191214
115.090236	72.153777
115.140231	72.118398
115.190227	72.079158
115.240223	72.042406
115.290219	72.004965
115.340215	71.970283
115.390210	71.935509
115.440206	71.900449
115.490202	71.863947
115.540198	71.827597
115.590193	71.789776
115.640189	71.754158
115.690185	71.717484
115.740181	71.684794
115.790176	71.649802
115.840172	71.616473
115.890168	71.582532
115.940164	71.544838
115.990159	71.509404
116.040155	71.475967
116.090151	71.441745
116.140147	71.404384
116.190142	71.368934
116.240138	71.333302
116.290134	71.297800
116.340130	71.260967
116.390125	71.226503
116.440121	71.191409
116.490117	71.156927
116.540113	71.121934
116.590108	71.084893
116.640104	71.051776
116.690100	71.015707
116.740096	70.980218
116.790091	70.944509
116.840087	70.910144
116.890083	70.873621
116.940079	70.837233
116.990075	70.802321
117.040070	70.767322
117.090066	70.732574
117.140062	70.700485
117.190058	70.665355
117.240053	70.630907
117.290049	70.595877
117.340045	70.560962
117.390041	70.528750
117.440036	70.494026
117.490032	70.459626
117.540028	70.425808
117.590024	70.394310
117.640019	70.360699
117.690015	70.324622
117.740011	70.291401
117.790007	70.258077
117.840002	70.223759
117.889998	70.189294
117.939994	70.154401
117.989990	70.119128
118.039985	70.085750
118.089981	70.052924
118.139977	70.020561
118.189973	69.985652
118.239968	69.951015
118.289964	69.915508
118.339960	69.880374
118.389956	69.847815
118.439952	69.816036
118.489947	69.782617
118.539943	69.748738
118.589939	69.715841
118.639935	69.683473
118.689930	69.648541
118.739926	69.612705
118.789922	69.577919
118.839918	69.545684
118.889913	69.511604
118.939909	69.479734
118.989905	69.447280
119.039901	69.413832
119.089896	69.380883
119.139892	69.347190
119.189888	69.314174
119.239884	69.280645
119.289879	69.248867
119.339875	69.216207
119.389871	69.182115
119.439867	69.150646
119.489862	69.118872
119.539858	69.087458
119.589854	69.057026
119.639850	69.022966
119.689845	68.990630
119.739841	68.956831
119.789837	68.923745
119.839833	68.890524
119.889829	68.858940
119.939824	68.828661
119.989820	68.794160
120.039816	68.763084
120.089812	68.728768
120.139807	68.693975
120.189803	68.660816
120.239799	68.626416
120.289795	68.594061
120.339790	68.562764
120.389786	68.530648
120.439782	68.498477
120.489778	68.468147
120.539773	68.435060
120.589769	68.403103
120.639765	68.371124
120.689761	68.340570
120.739756	68.308791
120.789752	68.275966
120.839748	68.243718
120.889744	68.213672
120.939739	68.183795
120.989735	68.151211
121.039731	68.119701
121.089727	68.089853
121.139722	68.057894
121.189718	68.025594
121.239714	67.994837
121.289710	67.960815
121.339706	67.928857
121.389701	67.897552
121.439697	67.866831
121.489693	67.834815
121.539689	67.803569
121.589684	67.772039
121.639680	67.740936
121.689676	67.710946
121.739672	67.678816
121.789667	67.645694
121.839663	67.612778
121.889659	67.582198
121.939655	67.552802
121.989650	67.521565
122.039646	67.490113
122.089642	67.460053
122.139638	67.429390
122.189633	67.397829
122.239629	67.366844
122.289625	67.336532
122.339621	67.304345
122.389616	67.272597
122.439612	67.243277
122.489608	67.212216
122.539604	67.180056
122.589599	67.149637
122.639595	67.120545
122.689591	67.091915
122.739587	67.063998
122.789583	67.030444
122.839578	66.998311
122.889574	66.969044
122.939570	66.940515
122.989566	66.910871
123.039561	66.879613
123.089557	66.847900
123.139553	66.818254
123.189549	66.788623
123.239544	66.757372
123.289540	66.726441
123.339536	66.696550
123.389532	66.667090
123.439527	66.636464
123.489523	66.605908
123.539519	66.573614
123.589515	66.542633
123.639510	66.512384
123.689506	66.482079
123.739502	66.452200
123.789498	66.422161
123.839493	66.393141
123.889489	66.364566
123.939485	66.334629
123.989481	66.304764
124.039476	66.274882
124.089472	66.248332
124.139468	66.218543
124.189464	66.188689
124.239459	66.160183
124.289455	66.131714
124.339451	66.101625
124.389447	66.071337
124.439443	66.042390
124.489438	66.013084
124.539434	65.982505
124.589430	65.951898
124.639426	65.923192
124.689421	65.893262
124.739417	65.861014
124.789413	65.832003
124.839409	65.801523
124.889404	65.775138
124.939400	65.747679
124.989396	65.719186
125.039392	65.687675
125.089387	65.657369
125.139383	65.628316
125.189379	65.599247
125.239375	65.571532
125.289370	65.543781
125.339366	65.513718
125.389362	65.484580
125.439358	65.455525
125.489353	65.426841
125.539349	65.400555
125.589345	65.371408
125.639341	65.342941
125.689336	65.313481
125.739332	65.283883
125.789328	65.254610
125.839324	65.226561
125.889320	65.198545
125.939315	65.167781
125.989311	65.139938
126.039307	65.110997
126.089303	65.082088
126.139298	65.055601
126.189294	65.027238
126.239290	64.999490
126.289286	64.972411
126.339281	64.943133
126.389277	64.913887
126.439273	64.886020
126.489269	64.858522
126.539264	64.831294
126.589260	64.802289
126.639256	64.774490
126.689252	64.745282
126.739247	64.716340
126.789243	64.687173
126.839239	64.656413
126.889235	64.629384
126.939230	64.601995
126.989226	64.573895
127.039222	64.546020
127.089218	64.519444
127.139213	64.491979
127.189209	64.464919
127.239205	64.436998
127.289201	64.408667
127.339197	64.380627
127.389192	64.351401
127.439188	64.324219
127.489184	64.296786
127.539180	64.270972
127.589175	64.242808
127.639171	64.216794
127.689167	64.189215
127.739163	64.162759
127.789158	64.135547
127.839154	64.107996
127.889150	64.079588
127.939146	64.049873
127.989141	64.021861
128.039137	63.996293
128.089133	63.969827
128.139129	63.940891
128.189124	63.914613
128.239120	63.885178
128.289116	63.856534
128.339112	63.830171
128.389107	63.802440
128.439103	63.776170
128.489099	63.751043
128.539095	63.722799
128.589090	63.694391
128.639086	63.668845
128.689082	63.640689
128.739078	63.614869
128.789074	63.588667
128.839069	63.562018
128.889065	63.532775
128.939061	63.505968
128.989057	63.479278
129.039052	63.454559
129.089048	63.428757
129.139044	63.401629
129.189040	63.373276
129.239035	63.345023
129.289031	63.318921
129.339027	63.293885
129.389023	63.265784
129.439018	63.236803
129.489014	63.212631
129.539010	63.188496
129.589006	63.161971
129.639001	63.135897
129.688997	63.109033
129.738993	63.082052
129.788989	63.056932
129.838984	63.030676
129.888980	63.002607
129.938976	62.976236
129.988972	62.950481
130.038967	62.923856
130.088963	62.898280
130.138959	62.870529
130.188955	62.841850
130.238950	62.816954
130.288946	62.790442
130.338942	62.763717
130.388938	62.737468
130.438934	62.711448
130.488929	62.684757
130.538925	62.658141
130.588921	62.633172
130.638917	62.607618
130.688912	62.583071
130.738908	62.558765
130.788904	62.531929
130.838900	62.506730
130.888895	62.482650
130.938891	62.453306
130.988887	62.429002
131.038883	62.403749
131.088878	62.377487
131.138874	62.349779
131.188870	62.324394
131.238866	62.298303
131.288861	62.274187
131.338857	62.250894
131.388853	62.225183
131.438849	62.197915
131.488844	62.173214
131.538840	62.148011
131.588836	62.120699
131.638832	62.095038
131.688827	62.069800
131.738823	62.045435
131.788819	62.018369
131.838815	61.991841
131.888811	61.968319
131.938806	61.942556
131.988802	61.917917
132.038798	61.891356
132.088794	61.864185
132.138789	61.838871
132.188785	61.816494
132.238781	61.792573
132.288777	61.765463
132.338772	61.738825
132.388768	61.714176
132.438764	61.689189
132.488760	61.664955
132.538755	61.640376
132.588751	61.615738
132.638747	61.590791
132.688743	61.563959
132.738738	61.541155
132.788734	61.515423
132.838730	61.489306
132.888726	61.467144
132.938721	61.443920
132.988717	61.416115
133.038713	61.389932
133.088709	61.368226
133.138704	61.343441
133.188700	61.319742
133.238696	61.297120
133.288692	61.271148
133.338688	61.245106
133.388683	61.221535
133.438679	61.196453
133.488675	61.171714
133.538671	61.147088
133.588666	61.121266
133.638662	61.095352
133.688658	61.069983
133.738654	61.043240
133.788649	61.018352
133.838645	60.995840
133.888641	60.972241
133.938637	60.947710
133.988632	60.924015
134.038628	60.897334
134.088624	60.874014
134.138620	60.849653
134.188615	60.825968
134.238611	60.802194
